match_number,season,city,venue,gender,match_type,toss_winner,toss_decision,teams,team,over,ballno,batter,bowler,non_striker,runs_batter,runs_extras,runs_total,legbyes,wides,noballs,byes
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Kolkata Knight Riders,19,112,BB McCullum,AA Noffke,Mohammad Hafeez,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Kolkata Knight Riders,19,113,BB McCullum,JH Kallis,Mohammad Hafeez,6,0,6,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Kolkata Knight Riders,19,114,BB McCullum,JH Kallis,Mohammad Hafeez,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Kolkata Knight Riders,20,115,BB McCullum,JH Kallis,Mohammad Hafeez,6,0,6,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Kolkata Knight Riders,20,116,BB McCullum,JH Kallis,Mohammad Hafeez,4,0,4,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Kolkata Knight Riders,20,117,BB McCullum,JH Kallis,Mohammad Hafeez,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Kolkata Knight Riders,20,118,Mohammad Hafeez,JH Kallis,BB McCullum,4,0,4,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Kolkata Knight Riders,20,119,BB McCullum,P Kumar,Mohammad Hafeez,6,0,6,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Kolkata Knight Riders,20,120,BB McCullum,P Kumar,Mohammad Hafeez,6,0,6,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Kolkata Knight Riders,1.0,121,BB McCullum,P Kumar,Mohammad Hafeez,2,0,2,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Kolkata Knight Riders,1.0,122,BB McCullum,P Kumar,Mohammad Hafeez,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Kolkata Knight Riders,1.0,123,BB McCullum,P Kumar,Mohammad Hafeez,2,0,2,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Kolkata Knight Riders,1.0,124,BB McCullum,P Kumar,Mohammad Hafeez,6,0,6,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,1.0,125,R Dravid,AB Dinda,W Jaffer,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,1.0,126,W Jaffer,AB Dinda,R Dravid,0,1,1,0,1,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,2.0,127,W Jaffer,AB Dinda,R Dravid,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,2.0,128,W Jaffer,AB Dinda,R Dravid,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,2.0,129,R Dravid,AB Dinda,W Jaffer,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,2.0,130,W Jaffer,AB Dinda,R Dravid,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,2.0,131,W Jaffer,AB Dinda,R Dravid,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,2.0,132,R Dravid,I Sharma,W Jaffer,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,3.0,133,V Kohli,I Sharma,W Jaffer,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,3.0,134,V Kohli,I Sharma,W Jaffer,0,4,4,4,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,3.0,135,V Kohli,I Sharma,W Jaffer,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,3.0,136,W Jaffer,I Sharma,V Kohli,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,3.0,137,W Jaffer,I Sharma,V Kohli,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,3.0,138,V Kohli,AB Dinda,W Jaffer,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,4.0,139,V Kohli,AB Dinda,W Jaffer,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,4.0,140,JH Kallis,AB Dinda,W Jaffer,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,4.0,141,W Jaffer,AB Dinda,JH Kallis,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,4.0,142,W Jaffer,AB Dinda,JH Kallis,0,1,1,0,1,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,4.0,143,W Jaffer,AB Dinda,JH Kallis,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,4.0,144,W Jaffer,AB Dinda,JH Kallis,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,5.0,145,W Jaffer,I Sharma,JH Kallis,2,0,2,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,5.0,146,W Jaffer,I Sharma,JH Kallis,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,5.0,147,JH Kallis,I Sharma,W Jaffer,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,5.0,148,JH Kallis,I Sharma,W Jaffer,0,1,1,1,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,5.0,149,W Jaffer,I Sharma,JH Kallis,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,5.0,150,W Jaffer,I Sharma,JH Kallis,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,6.0,151,JH Kallis,AB Agarkar,W Jaffer,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,6.0,152,W Jaffer,AB Agarkar,JH Kallis,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,6.0,153,JH Kallis,AB Agarkar,W Jaffer,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,6.0,154,JH Kallis,AB Agarkar,W Jaffer,6,0,6,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,6.0,155,JH Kallis,AB Agarkar,W Jaffer,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,6.0,156,CL White,AB Agarkar,W Jaffer,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,7.0,157,W Jaffer,AB Dinda,CL White,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,7.0,158,W Jaffer,AB Dinda,CL White,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,7.0,159,MV Boucher,AB Dinda,CL White,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,7.0,160,MV Boucher,AB Dinda,CL White,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,7.0,161,CL White,AB Dinda,MV Boucher,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,7.0,162,MV Boucher,AB Dinda,CL White,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,8.0,163,CL White,AB Agarkar,MV Boucher,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,8.0,164,CL White,AB Agarkar,MV Boucher,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,8.0,165,CL White,AB Agarkar,MV Boucher,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,8.0,166,MV Boucher,AB Agarkar,CL White,0,1,1,0,1,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,8.0,167,MV Boucher,AB Agarkar,CL White,0,1,1,0,1,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,8.0,168,MV Boucher,AB Agarkar,CL White,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,9.,169,MV Boucher,AB Agarkar,CL White,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,9.,170,MV Boucher,AB Agarkar,CL White,4,0,4,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,9.,171,CL White,SC Ganguly,MV Boucher,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,9.,172,MV Boucher,SC Ganguly,CL White,0,1,1,1,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,9.,173,CL White,SC Ganguly,MV Boucher,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,9.,174,MV Boucher,SC Ganguly,CL White,2,0,2,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,10.,175,MV Boucher,SC Ganguly,CL White,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,10.,176,CL White,SC Ganguly,B Akhil,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,10.,177,B Akhil,AB Agarkar,CL White,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,10.,178,B Akhil,AB Agarkar,CL White,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,10.,179,AA Noffke,AB Agarkar,CL White,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,10.,180,AA Noffke,AB Agarkar,CL White,0,1,1,0,1,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,11.,181,AA Noffke,AB Agarkar,CL White,0,1,1,0,1,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,11.,182,AA Noffke,AB Agarkar,CL White,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,11.,183,CL White,AB Agarkar,AA Noffke,2,0,2,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,11.,184,CL White,AB Agarkar,AA Noffke,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,11.,185,AA Noffke,SC Ganguly,P Kumar,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,11.,186,P Kumar,SC Ganguly,AA Noffke,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,12.,187,P Kumar,SC Ganguly,AA Noffke,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,12.,188,P Kumar,SC Ganguly,AA Noffke,0,1,1,0,1,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,12.,189,P Kumar,SC Ganguly,AA Noffke,0,1,1,1,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,12.,190,AA Noffke,SC Ganguly,P Kumar,4,0,4,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,12.,191,AA Noffke,SC Ganguly,P Kumar,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,12.,192,AA Noffke,AB Agarkar,P Kumar,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,13.,193,AA Noffke,AB Agarkar,P Kumar,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,13.,194,AA Noffke,AB Agarkar,P Kumar,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,13.,195,AA Noffke,AB Agarkar,P Kumar,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,13.,196,P Kumar,AB Agarkar,AA Noffke,4,0,4,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,13.,197,P Kumar,AB Agarkar,AA Noffke,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,13.,198,AA Noffke,SC Ganguly,P Kumar,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,14.,199,Z Khan,SC Ganguly,P Kumar,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,14.,200,Z Khan,SC Ganguly,P Kumar,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,14.,201,Z Khan,SC Ganguly,P Kumar,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,14.,202,P Kumar,SC Ganguly,Z Khan,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,14.,203,P Kumar,SC Ganguly,Z Khan,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,14.,204,P Kumar,LR Shukla,Z Khan,6,0,6,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,15.,205,P Kumar,LR Shukla,Z Khan,0,2,2,0,2,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,15.,206,Z Khan,LR Shukla,P Kumar,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,15.,207,P Kumar,LR Shukla,Z Khan,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,15.,208,Z Khan,LR Shukla,P Kumar,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,15.,209,Z Khan,LR Shukla,P Kumar,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,15.,210,Z Khan,LR Shukla,P Kumar,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,16.,211,Z Khan,SC Ganguly,P Kumar,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,16.,212,SB Joshi,SC Ganguly,P Kumar,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,16.,213,P Kumar,SC Ganguly,SB Joshi,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,16.,214,P Kumar,SC Ganguly,SB Joshi,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,16.,215,P Kumar,SC Ganguly,SB Joshi,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,16.,216,P Kumar,SC Ganguly,SB Joshi,6,0,6,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,17.,217,SB Joshi,I Sharma,P Kumar,0,1,1,0,1,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,17.,218,SB Joshi,I Sharma,P Kumar,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,17.,219,SB Joshi,I Sharma,P Kumar,0,0,0,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,17.,220,SB Joshi,I Sharma,P Kumar,1,0,1,0,0,0,0
1,2007/08,Bangalore,M Chinnaswamy Stadium,male,T20,Royal Challengers Bangalore,field,"Royal Challengers Bangalore,Kolkata Knight Riders",Royal Challengers Bangalore,17.,221,P Kumar,I Sharma,SB Joshi,0,1,1,1,0,0,0
