match_number,season,city,venue,gender,umpires,winner,player_of_match,match_type,toss_winner,toss_decision,teams,team,over,ballno,batter,bowler,non_striker,runs_batter,runs_extras,legbyes,wides,noballs,byes,kind,player_out,fielders,runs_total
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,15,6,RV Uthappa,P Kumar,AM Nayar,0,0,0,0,0,0,-,-,,0
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,16,1,RV Uthappa,P Kumar,AM Nayar,2,0,0,0,0,0,-,-,,2
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,16,2,RV Uthappa,P Kumar,AM Nayar,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,16,3,RV Uthappa,JH Kallis,AM Nayar,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,16,4,AM Nayar,JH Kallis,RV Uthappa,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,16,5,RV Uthappa,JH Kallis,AM Nayar,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,16,6,AM Nayar,JH Kallis,RV Uthappa,0,1,0,1,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,17,1,AM Nayar,JH Kallis,RV Uthappa,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,17,2,RV Uthappa,JH Kallis,AM Nayar,4,0,0,0,0,0,-,-,,4
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,17,3,RV Uthappa,JH Kallis,AM Nayar,4,0,0,0,0,0,-,-,,4
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,17,4,AM Nayar,B Akhil,RV Uthappa,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,17,5,RV Uthappa,B Akhil,AM Nayar,0,1,0,0,0,1,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,17,6,AM Nayar,B Akhil,RV Uthappa,4,0,0,0,0,0,-,-,,4
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,18,1,AM Nayar,B Akhil,RV Uthappa,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,18,2,RV Uthappa,B Akhil,AM Nayar,0,0,0,0,0,0,stumped,RV Uthappa,MV Boucher,0
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,18,3,SM Pollock,B Akhil,AM Nayar,4,0,0,0,0,0,-,-,,4
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,18,4,AM Nayar,R Vinay Kumar,SM Pollock,2,0,0,0,0,0,-,-,,2
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,18,5,AM Nayar,R Vinay Kumar,SM Pollock,6,0,0,0,0,0,-,-,,6
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,18,6,AM Nayar,R Vinay Kumar,SM Pollock,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,19,1,SM Pollock,R Vinay Kumar,AM Nayar,4,0,0,0,0,0,-,-,,4
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,19,2,SM Pollock,R Vinay Kumar,AM Nayar,6,0,0,0,0,0,-,-,,6
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,19,3,SM Pollock,R Vinay Kumar,AM Nayar,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,19,4,SM Pollock,P Kumar,AM Nayar,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,19,5,AM Nayar,P Kumar,SM Pollock,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,19,6,SM Pollock,P Kumar,AM Nayar,0,0,0,0,0,0,-,-,,0
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,20,1,SM Pollock,P Kumar,AM Nayar,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,20,2,AM Nayar,P Kumar,SM Pollock,0,0,0,0,0,0,caught,AM Nayar,Z Khan,0
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,20,3,SM Pollock,P Kumar,Harbhajan Singh,6,0,0,0,0,0,-,-,,6
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,20,4,Harbhajan Singh,Z Khan,SM Pollock,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,20,5,SM Pollock,Z Khan,Harbhajan Singh,0,0,0,0,0,0,-,-,,0
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,20,6,SM Pollock,Z Khan,Harbhajan Singh,4,0,0,0,0,0,-,-,,4
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,1.0,1,SM Pollock,Z Khan,Harbhajan Singh,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,1.0,2,Harbhajan Singh,Z Khan,SM Pollock,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Mumbai Indians,1.0,3,SM Pollock,Z Khan,Harbhajan Singh,0,0,0,0,0,0,bowled,SM Pollock,,0
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,1.0,4,S Chanderpaul,A Nehra,R Dravid,0,0,0,0,0,0,-,-,,0
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,1.0,5,S Chanderpaul,A Nehra,R Dravid,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,1.0,6,R Dravid,A Nehra,S Chanderpaul,0,0,0,0,0,0,-,-,,0
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,2.0,1,R Dravid,A Nehra,S Chanderpaul,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,2.0,2,S Chanderpaul,A Nehra,R Dravid,4,0,0,0,0,0,-,-,,4
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,2.0,3,S Chanderpaul,A Nehra,R Dravid,4,0,0,0,0,0,-,-,,4
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,2.0,4,R Dravid,SM Pollock,S Chanderpaul,0,0,0,0,0,0,-,-,,0
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,2.0,5,R Dravid,SM Pollock,S Chanderpaul,0,0,0,0,0,0,-,-,,0
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,2.0,6,R Dravid,SM Pollock,S Chanderpaul,0,0,0,0,0,0,-,-,,0
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,3.0,1,R Dravid,SM Pollock,S Chanderpaul,0,0,0,0,0,0,-,-,,0
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,3.0,2,R Dravid,SM Pollock,S Chanderpaul,0,0,0,0,0,0,-,-,,0
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,3.0,3,R Dravid,SM Pollock,S Chanderpaul,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,3.0,4,R Dravid,A Nehra,S Chanderpaul,0,0,0,0,0,0,-,-,,0
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,3.0,5,R Dravid,A Nehra,S Chanderpaul,4,0,0,0,0,0,-,-,,4
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,3.0,6,R Dravid,A Nehra,S Chanderpaul,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,4.0,1,S Chanderpaul,A Nehra,R Dravid,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,4.0,2,R Dravid,A Nehra,S Chanderpaul,4,0,0,0,0,0,-,-,,4
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,4.0,3,R Dravid,A Nehra,S Chanderpaul,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,4.0,4,R Dravid,SM Pollock,S Chanderpaul,0,0,0,0,0,0,-,-,,0
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,4.0,5,R Dravid,SM Pollock,S Chanderpaul,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,4.0,6,S Chanderpaul,SM Pollock,R Dravid,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,5.0,1,R Dravid,SM Pollock,S Chanderpaul,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,5.0,2,S Chanderpaul,SM Pollock,R Dravid,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,5.0,3,R Dravid,SM Pollock,S Chanderpaul,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,5.0,4,R Dravid,DS Kulkarni,S Chanderpaul,4,0,0,0,0,0,-,-,,4
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,5.0,5,R Dravid,DS Kulkarni,S Chanderpaul,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,5.0,6,S Chanderpaul,DS Kulkarni,R Dravid,4,0,0,0,0,0,-,-,,4
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,6.0,1,S Chanderpaul,DS Kulkarni,R Dravid,0,0,0,0,0,0,-,-,,0
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,6.0,2,S Chanderpaul,DS Kulkarni,R Dravid,0,1,0,1,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,6.0,3,S Chanderpaul,DS Kulkarni,R Dravid,0,0,0,0,0,0,-,-,,0
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,6.0,4,S Chanderpaul,DS Kulkarni,R Dravid,0,0,0,0,0,0,caught,S Chanderpaul,AM Nayar,0
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,6.0,5,LRPL Taylor,SM Pollock,R Dravid,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,6.0,6,R Dravid,SM Pollock,LRPL Taylor,0,0,0,0,0,0,-,-,,0
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,7.0,1,R Dravid,SM Pollock,LRPL Taylor,0,0,0,0,0,0,-,-,,0
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,7.0,2,R Dravid,SM Pollock,LRPL Taylor,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,7.0,3,LRPL Taylor,SM Pollock,R Dravid,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,7.0,4,R Dravid,SM Pollock,LRPL Taylor,0,0,0,0,0,0,-,-,,0
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,7.0,5,LRPL Taylor,DS Kulkarni,R Dravid,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,7.0,6,R Dravid,DS Kulkarni,LRPL Taylor,0,0,0,0,0,0,-,-,,0
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,8.0,1,R Dravid,DS Kulkarni,LRPL Taylor,4,0,0,0,0,0,-,-,,4
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,8.0,2,R Dravid,DS Kulkarni,LRPL Taylor,0,0,0,0,0,0,-,-,,0
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,8.0,3,R Dravid,DS Kulkarni,LRPL Taylor,0,0,0,0,0,0,-,-,,0
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,8.0,4,R Dravid,DS Kulkarni,LRPL Taylor,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,8.0,5,R Dravid,ST Jayasuriya,LRPL Taylor,2,0,0,0,0,0,-,-,,2
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,8.0,6,R Dravid,ST Jayasuriya,LRPL Taylor,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,9.,1,LRPL Taylor,ST Jayasuriya,R Dravid,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,9.,2,R Dravid,ST Jayasuriya,LRPL Taylor,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,9.,3,LRPL Taylor,ST Jayasuriya,R Dravid,1,0,0,0,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,9.,4,R Dravid,ST Jayasuriya,LRPL Taylor,2,0,0,0,0,0,-,-,,2
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,9.,5,LRPL Taylor,Harbhajan Singh,R Dravid,6,0,0,0,0,0,-,-,,6
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,9.,6,LRPL Taylor,Harbhajan Singh,R Dravid,6,0,0,0,0,0,-,-,,6
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,10.,1,LRPL Taylor,Harbhajan Singh,R Dravid,0,1,0,1,0,0,-,-,,1
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,10.,2,LRPL Taylor,Harbhajan Singh,R Dravid,0,0,0,0,0,0,-,-,,0
5,2007/08,Mumbai,Wankhede Stadium,male,"SJ Davis,DJ Harper",Royal Challengers Bangalore,MV Boucher,T20,Mumbai Indians,bat,"Mumbai Indians,Royal Challengers Bangalore",Royal Challengers Bangalore,10.,3,LRPL Taylor,Harbhajan Singh,R Dravid,1,0,0,0,0,0,-,-,,1
