match_number,season,city,venue,gender,match_type,toss_winner,toss_decision,teams,team,over,ballno,batter,bowler,non_striker,runs_batter,runs_extras,runs_total,legbyes,wides,noballs,byes
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,20,120,PP Chawla,SR Watson,WA Mota,2,0,2,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,1.0,121,PP Chawla,SR Watson,WA Mota,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Kings XI Punjab,1.0,122,PP Chawla,SR Watson,WA Mota,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,1.0,123,M Kaif,B Lee,Kamran Akmal,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,1.0,124,M Kaif,B Lee,Kamran Akmal,0,1,1,0,0,1,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,1.0,125,M Kaif,B Lee,Kamran Akmal,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,1.0,126,M Kaif,B Lee,Kamran Akmal,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,2.0,127,M Kaif,B Lee,Kamran Akmal,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,2.0,128,M Kaif,B Lee,Kamran Akmal,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,2.0,129,M Kaif,B Lee,Kamran Akmal,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,2.0,130,M Kaif,S Sreesanth,Kamran Akmal,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,2.0,131,YK Pathan,S Sreesanth,Kamran Akmal,0,1,1,0,1,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,2.0,132,YK Pathan,S Sreesanth,Kamran Akmal,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,3.0,133,YK Pathan,S Sreesanth,Kamran Akmal,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,3.0,134,Kamran Akmal,S Sreesanth,YK Pathan,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,3.0,135,Kamran Akmal,S Sreesanth,YK Pathan,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,3.0,136,Kamran Akmal,S Sreesanth,YK Pathan,4,1,5,0,0,1,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,3.0,137,Kamran Akmal,S Sreesanth,YK Pathan,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,3.0,138,YK Pathan,B Lee,Kamran Akmal,2,0,2,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,4.0,139,YK Pathan,B Lee,Kamran Akmal,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,4.0,140,YK Pathan,B Lee,Kamran Akmal,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,4.0,141,Kamran Akmal,B Lee,SR Watson,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,4.0,142,SR Watson,B Lee,Kamran Akmal,1,1,2,0,0,1,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,4.0,143,Kamran Akmal,B Lee,SR Watson,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,4.0,144,Kamran Akmal,B Lee,SR Watson,6,0,6,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,5.0,145,SR Watson,S Sreesanth,Kamran Akmal,0,1,1,0,1,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,5.0,146,SR Watson,S Sreesanth,Kamran Akmal,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,5.0,147,SR Watson,S Sreesanth,Kamran Akmal,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,5.0,148,SR Watson,S Sreesanth,Kamran Akmal,2,0,2,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,5.0,149,SR Watson,S Sreesanth,Kamran Akmal,0,1,1,0,1,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,5.0,150,SR Watson,S Sreesanth,Kamran Akmal,6,0,6,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,6.0,151,SR Watson,S Sreesanth,Kamran Akmal,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,6.0,152,SR Watson,S Sreesanth,Kamran Akmal,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,6.0,153,Kamran Akmal,JR Hopes,SR Watson,0,1,1,1,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,6.0,154,SR Watson,JR Hopes,Kamran Akmal,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,6.0,155,SR Watson,JR Hopes,Kamran Akmal,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,6.0,156,Kamran Akmal,JR Hopes,SR Watson,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,7.0,157,Kamran Akmal,JR Hopes,SR Watson,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,7.0,158,SR Watson,JR Hopes,DS Lehmann,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,7.0,159,DS Lehmann,B Lee,SR Watson,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,7.0,160,DS Lehmann,B Lee,SR Watson,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,7.0,161,DS Lehmann,B Lee,SR Watson,0,1,1,1,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,7.0,162,SR Watson,B Lee,DS Lehmann,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,8.0,163,SR Watson,B Lee,DS Lehmann,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,8.0,164,SR Watson,B Lee,DS Lehmann,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,8.0,165,DS Lehmann,JR Hopes,SR Watson,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,8.0,166,SR Watson,JR Hopes,DS Lehmann,6,0,6,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,8.0,167,SR Watson,JR Hopes,DS Lehmann,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,8.0,168,SR Watson,JR Hopes,DS Lehmann,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,9.,169,SR Watson,JR Hopes,DS Lehmann,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,9.,170,SR Watson,JR Hopes,DS Lehmann,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,9.,171,DS Lehmann,IK Pathan,SR Watson,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,9.,172,SR Watson,IK Pathan,DS Lehmann,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,9.,173,SR Watson,IK Pathan,DS Lehmann,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,9.,174,SR Watson,IK Pathan,DS Lehmann,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,10.,175,DS Lehmann,IK Pathan,SR Watson,0,1,1,0,1,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,10.,176,DS Lehmann,IK Pathan,SR Watson,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,10.,177,SR Watson,IK Pathan,DS Lehmann,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,10.,178,SR Watson,JR Hopes,DS Lehmann,6,0,6,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,10.,179,SR Watson,JR Hopes,DS Lehmann,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,10.,180,DS Lehmann,JR Hopes,SR Watson,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,11.,181,DS Lehmann,JR Hopes,SR Watson,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,11.,182,DS Lehmann,JR Hopes,SR Watson,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,11.,183,DS Lehmann,JR Hopes,SR Watson,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,11.,184,SR Watson,IK Pathan,DS Lehmann,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,11.,185,SR Watson,IK Pathan,DS Lehmann,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,11.,186,DS Lehmann,IK Pathan,SR Watson,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,12.,187,SR Watson,IK Pathan,DS Lehmann,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,12.,188,SR Watson,IK Pathan,DS Lehmann,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,12.,189,DS Lehmann,IK Pathan,SR Watson,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,12.,190,SR Watson,PP Chawla,DS Lehmann,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,12.,191,DS Lehmann,PP Chawla,SR Watson,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,12.,192,DS Lehmann,PP Chawla,SR Watson,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,13.,193,SR Watson,PP Chawla,DS Lehmann,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,13.,194,SR Watson,PP Chawla,DS Lehmann,6,0,6,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,13.,195,SR Watson,PP Chawla,DS Lehmann,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,13.,196,DS Lehmann,IK Pathan,SR Watson,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,13.,197,DS Lehmann,IK Pathan,SR Watson,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,13.,198,RA Jadeja,IK Pathan,SR Watson,0,1,1,0,1,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,14.,199,RA Jadeja,IK Pathan,SR Watson,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,14.,200,RA Jadeja,IK Pathan,SR Watson,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,14.,201,RA Jadeja,IK Pathan,SR Watson,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,14.,202,SR Watson,IK Pathan,RA Jadeja,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,14.,203,SR Watson,WA Mota,RA Jadeja,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,14.,204,RA Jadeja,WA Mota,SR Watson,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,15.,205,SR Watson,WA Mota,RA Jadeja,2,0,2,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,15.,206,SR Watson,WA Mota,RA Jadeja,6,0,6,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,15.,207,SR Watson,WA Mota,RA Jadeja,2,0,2,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,15.,208,SR Watson,WA Mota,RA Jadeja,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,15.,209,RA Jadeja,S Sreesanth,SR Watson,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,15.,210,RA Jadeja,S Sreesanth,SR Watson,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,16.,211,RA Jadeja,S Sreesanth,SR Watson,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,16.,212,SR Watson,S Sreesanth,RA Jadeja,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,16.,213,RA Jadeja,S Sreesanth,SR Watson,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,16.,214,RA Jadeja,S Sreesanth,SR Watson,0,1,1,0,0,1,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,16.,215,RA Jadeja,S Sreesanth,SR Watson,2,0,2,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,16.,216,SR Watson,PP Chawla,RA Jadeja,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,17.,217,SR Watson,PP Chawla,RA Jadeja,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,17.,218,RA Jadeja,PP Chawla,SR Watson,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,17.,219,RA Jadeja,PP Chawla,SR Watson,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,17.,220,RA Jadeja,PP Chawla,SR Watson,6,0,6,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,17.,221,RA Jadeja,PP Chawla,SR Watson,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,17.,222,SR Watson,B Lee,RA Jadeja,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,18.,223,RA Jadeja,B Lee,SR Watson,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,18.,224,RA Jadeja,B Lee,SR Watson,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,18.,225,RA Jadeja,B Lee,SR Watson,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,18.,226,RA Jadeja,B Lee,SR Watson,4,0,4,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,18.,227,RA Jadeja,B Lee,SR Watson,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,18.,228,RA Jadeja,IK Pathan,SR Watson,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,19.,229,RA Jadeja,IK Pathan,SR Watson,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,19.,230,RA Jadeja,IK Pathan,SR Watson,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,19.,231,RA Jadeja,IK Pathan,SR Watson,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,19.,232,SR Watson,IK Pathan,RA Jadeja,0,0,0,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,19.,233,SR Watson,IK Pathan,RA Jadeja,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,19.,234,SR Watson,JR Hopes,RA Jadeja,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,20.,235,RA Jadeja,JR Hopes,SR Watson,0,1,1,0,1,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,20.,236,RA Jadeja,JR Hopes,SR Watson,2,0,2,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,20.,237,RA Jadeja,JR Hopes,SR Watson,1,0,1,0,0,0,0
6,2007/08,Jaipur,Sawai Mansingh Stadium,male,T20,Kings XI Punjab,bat,"Rajasthan Royals,Kings XI Punjab",Rajasthan Royals,20.,238,SR Watson,JR Hopes,RA Jadeja,2,0,2,0,0,0,0
