match_number,season,city,venue,gender,umpires,winner,player_of_match,match_type,toss_winner,toss_decision,teams,team,over,ballno,batter,bowler,non_striker,runs_batter,runs_extras,legbyes,wides,noballs,byes,kind,player_out,fielders,runs_total
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,15,6,SK Warne,DL Vettori,D Salunkhe,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,16,1,D Salunkhe,DL Vettori,SK Warne,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,16,2,SK Warne,DL Vettori,D Salunkhe,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,16,3,SK Warne,B Geeves,D Salunkhe,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,16,4,SK Warne,B Geeves,D Salunkhe,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,16,5,SK Warne,B Geeves,D Salunkhe,4,0,0,0,0,0,-,-,,4
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,16,6,SK Warne,B Geeves,D Salunkhe,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,17,1,SK Warne,B Geeves,D Salunkhe,4,0,0,0,0,0,-,-,,4
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,17,2,SK Warne,B Geeves,D Salunkhe,2,0,0,0,0,0,-,-,,2
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,17,3,D Salunkhe,DL Vettori,SK Warne,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,17,4,SK Warne,DL Vettori,D Salunkhe,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,17,5,SK Warne,DL Vettori,D Salunkhe,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,17,6,D Salunkhe,DL Vettori,SK Warne,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,18,1,D Salunkhe,DL Vettori,SK Warne,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,18,2,SK Warne,DL Vettori,D Salunkhe,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,18,3,SK Warne,MF Maharoof,D Salunkhe,0,0,0,0,0,0,bowled,SK Warne,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,18,4,SK Trivedi,MF Maharoof,D Salunkhe,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,18,5,SK Trivedi,MF Maharoof,D Salunkhe,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,18,6,SK Trivedi,MF Maharoof,D Salunkhe,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,19,1,SK Trivedi,MF Maharoof,D Salunkhe,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,19,2,D Salunkhe,MF Maharoof,SK Trivedi,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,19,3,SK Trivedi,DL Vettori,D Salunkhe,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,19,4,SK Trivedi,DL Vettori,D Salunkhe,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,19,5,D Salunkhe,DL Vettori,SK Trivedi,4,0,0,0,0,0,-,-,,4
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,19,6,D Salunkhe,DL Vettori,SK Trivedi,4,0,0,0,0,0,-,-,,4
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,20,1,D Salunkhe,DL Vettori,SK Trivedi,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,20,2,D Salunkhe,DL Vettori,SK Trivedi,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,20,3,D Salunkhe,GD McGrath,SK Trivedi,4,0,0,0,0,0,-,-,,4
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,20,4,D Salunkhe,GD McGrath,SK Trivedi,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,20,5,D Salunkhe,GD McGrath,SK Trivedi,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,20,6,SK Trivedi,GD McGrath,D Salunkhe,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,1.0,1,D Salunkhe,GD McGrath,SK Trivedi,2,0,0,0,0,0,-,-,,2
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Rajasthan Royals,1.0,2,D Salunkhe,GD McGrath,SK Trivedi,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,1.0,3,G Gambhir,MM Patel,V Sehwag,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,1.0,4,G Gambhir,MM Patel,V Sehwag,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,1.0,5,G Gambhir,MM Patel,V Sehwag,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,1.0,6,G Gambhir,MM Patel,V Sehwag,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,2.0,1,G Gambhir,MM Patel,V Sehwag,4,0,0,0,0,0,-,-,,4
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,2.0,2,G Gambhir,MM Patel,V Sehwag,4,0,0,0,0,0,-,-,,4
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,2.0,3,V Sehwag,SR Watson,G Gambhir,4,0,0,0,0,0,-,-,,4
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,2.0,4,V Sehwag,SR Watson,G Gambhir,4,0,0,0,0,0,-,-,,4
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,2.0,5,V Sehwag,SR Watson,G Gambhir,4,0,0,0,0,0,-,-,,4
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,2.0,6,V Sehwag,SR Watson,G Gambhir,0,0,0,0,0,0,bowled,V Sehwag,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,3.0,1,S Dhawan,SR Watson,G Gambhir,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,3.0,2,S Dhawan,SR Watson,G Gambhir,0,1,0,1,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,3.0,3,S Dhawan,SR Watson,G Gambhir,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,3.0,4,G Gambhir,MM Patel,S Dhawan,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,3.0,5,G Gambhir,MM Patel,S Dhawan,4,0,0,0,0,0,-,-,,4
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,3.0,6,G Gambhir,MM Patel,S Dhawan,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,4.0,1,G Gambhir,MM Patel,S Dhawan,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,4.0,2,S Dhawan,MM Patel,G Gambhir,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,4.0,3,S Dhawan,MM Patel,G Gambhir,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,4.0,4,G Gambhir,SR Watson,S Dhawan,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,4.0,5,S Dhawan,SR Watson,G Gambhir,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,4.0,6,S Dhawan,SR Watson,G Gambhir,4,0,0,0,0,0,-,-,,4
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,5.0,1,S Dhawan,SR Watson,G Gambhir,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,5.0,2,G Gambhir,SR Watson,S Dhawan,4,0,0,0,0,0,-,-,,4
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,5.0,3,G Gambhir,SR Watson,S Dhawan,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,5.0,4,S Dhawan,MM Patel,G Gambhir,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,5.0,5,S Dhawan,MM Patel,G Gambhir,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,5.0,6,G Gambhir,MM Patel,S Dhawan,6,0,0,0,0,0,-,-,,6
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,6.0,1,G Gambhir,MM Patel,S Dhawan,4,0,0,0,0,0,-,-,,4
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,6.0,2,G Gambhir,MM Patel,S Dhawan,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,6.0,3,G Gambhir,MM Patel,S Dhawan,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,6.0,4,G Gambhir,SK Trivedi,S Dhawan,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,6.0,5,G Gambhir,SK Trivedi,S Dhawan,0,1,0,1,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,6.0,6,G Gambhir,SK Trivedi,S Dhawan,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,7.0,1,S Dhawan,SK Trivedi,G Gambhir,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,7.0,2,S Dhawan,SK Trivedi,G Gambhir,4,0,0,0,0,0,-,-,,4
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,7.0,3,S Dhawan,SK Trivedi,G Gambhir,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,7.0,4,G Gambhir,SK Trivedi,S Dhawan,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,7.0,5,S Dhawan,SR Watson,G Gambhir,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,7.0,6,G Gambhir,SR Watson,S Dhawan,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,8.0,1,S Dhawan,SR Watson,G Gambhir,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,8.0,2,S Dhawan,SR Watson,G Gambhir,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,8.0,3,S Dhawan,SR Watson,G Gambhir,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,8.0,4,G Gambhir,SR Watson,S Dhawan,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,8.0,5,G Gambhir,SK Trivedi,S Dhawan,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,8.0,6,S Dhawan,SK Trivedi,G Gambhir,4,0,0,0,0,0,-,-,,4
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,9.,1,S Dhawan,SK Trivedi,G Gambhir,0,1,0,1,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,9.,2,S Dhawan,SK Trivedi,G Gambhir,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,9.,3,S Dhawan,SK Trivedi,G Gambhir,4,0,0,0,0,0,-,-,,4
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,9.,4,S Dhawan,SK Trivedi,G Gambhir,2,0,0,0,0,0,-,-,,2
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,9.,5,S Dhawan,SK Trivedi,G Gambhir,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,9.,6,G Gambhir,SK Warne,S Dhawan,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,10.,1,G Gambhir,SK Warne,S Dhawan,1,0,0,0,0,0,-,-,,1
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,10.,2,S Dhawan,SK Warne,G Gambhir,4,0,0,0,0,0,-,-,,4
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,10.,3,S Dhawan,SK Warne,G Gambhir,0,0,0,0,0,0,-,-,,0
3,2007/08,Delhi,Feroz Shah Kotla,male,"Aleem Dar,GA Pratapkumar",Delhi Daredevils,MF Maharoof,T20,Rajasthan Royals,bat,"Delhi Daredevils,Rajasthan Royals",Delhi Daredevils,10.,4,S Dhawan,SK Warne,G Gambhir,1,0,0,0,0,0,-,-,,1
